company_id,company_size,employee_count,monthly_hiring_volume,industry,region
872,Micro,23,1,Tech,US
873,Micro,18,1,Tech,US
874,Micro,30,2,Tech,US
875,Micro,39,1,Tech,US
876,Micro,18,1,Tech,US
877,Micro,42,1,Tech,US
878,Micro,17,2,Tech,US
879,Micro,31,2,Tech,US
880,Micro,35,2,Tech,US
881,Micro,45,2,Tech,US
882,Micro,3,1,Tech,US
883,Micro,43,2,Tech,US
884,Micro,26,1,Tech,US
885,Micro,23,2,Tech,US
886,Micro,39,1,Tech,US
887,Micro,49,2,Tech,US
888,Micro,29,2,Tech,US
889,Micro,25,1,Tech,US
890,Micro,18,1,Tech,US
891,Micro,16,1,Tech,US
892,Micro,42,2,Tech,US
893,Micro,2,1,Tech,US
894,Micro,35,2,Tech,US
895,Micro,34,2,Tech,US
896,Micro,13,1,Tech,US
897,Micro,18,2,Tech,US
898,Micro,32,1,Tech,US
899,Micro,39,2,Tech,US
900,Micro,29,2,Tech,US
901,Micro,49,1,Tech,US
902,Micro,44,1,Tech,US
903,Micro,16,2,Tech,US
904,Micro,44,1,Tech,US
905,Micro,10,2,Tech,US
906,Micro,25,1,Tech,US
907,Micro,39,2,Tech,US
908,Micro,5,1,Tech,US
909,Micro,30,1,Tech,US
910,Micro,3,1,Tech,US
911,Micro,14,2,Tech,US
912,Micro,30,2,Tech,US
913,Micro,4,2,Tech,US
914,Micro,37,1,Tech,US
915,Micro,48,1,Tech,US
916,Micro,46,1,Tech,US
917,Micro,9,1,Tech,US
918,Micro,49,1,Tech,US
919,Micro,24,2,Tech,US
920,Micro,12,1,Tech,US
921,Micro,37,1,Tech,US
922,Micro,37,1,Tech,US
923,Micro,6,1,Tech,US
924,Micro,46,2,Tech,US
925,Micro,11,2,Tech,US
926,Micro,13,2,Tech,US
927,Micro,25,1,Tech,US
928,Micro,4,1,Tech,US
929,Micro,8,2,Tech,US
930,Micro,29,1,Tech,US
931,Micro,45,2,Tech,US
932,Micro,10,1,Tech,US
933,Micro,34,1,Tech,US
934,Micro,26,1,Tech,US
935,Micro,49,2,Tech,US
936,Micro,3,2,Tech,US
937,Micro,6,1,Tech,US
938,Micro,5,2,Tech,US
939,Micro,47,1,Tech,US
940,Micro,49,1,Tech,US
941,Micro,35,2,Tech,US
942,Micro,49,1,Tech,US
943,Micro,42,1,Tech,US
944,Micro,18,2,Tech,US
945,Micro,17,2,Tech,US
946,Micro,3,2,Tech,US
947,Micro,35,2,Tech,US
948,Micro,13,2,Tech,US
949,Micro,47,1,Tech,US
950,Micro,9,2,Tech,US
951,Micro,14,1,Tech,US
952,Micro,34,1,Tech,US
953,Micro,41,2,Tech,US
954,Micro,3,1,Tech,US
955,Micro,28,1,Tech,US
956,Micro,9,1,Tech,US
957,Micro,25,2,Tech,US
958,Micro,12,2,Tech,US
959,Micro,9,1,Tech,US
960,Micro,40,1,Tech,US
961,Micro,5,1,Tech,US
962,Micro,34,2,Tech,US
963,Micro,15,2,Tech,US
964,Micro,8,1,Tech,US
965,Micro,5,2,Tech,US
966,Micro,26,2,Tech,US
967,Micro,6,1,Tech,US
968,Micro,48,1,Tech,US
969,Micro,28,1,Tech,US
970,Micro,13,1,Tech,US
971,Micro,40,1,Tech,US
972,Micro,32,2,Tech,US
973,Micro,29,1,Tech,US
974,Micro,3,2,Tech,US
975,Micro,40,2,Tech,US
976,Micro,40,1,Tech,US
977,Micro,13,1,Tech,US
978,Micro,33,2,Tech,US
979,Micro,24,1,Tech,US
980,Micro,16,2,Tech,US
981,Micro,28,1,Tech,US
982,Micro,48,1,Tech,US
983,Micro,13,1,Tech,US
984,Micro,45,1,Tech,US
985,Micro,42,2,Tech,US
986,Micro,27,2,Tech,US
987,Micro,7,1,Tech,US
988,Micro,43,1,Tech,US
989,Micro,31,1,Tech,US
990,Micro,42,2,Tech,US
991,Micro,32,1,Tech,US
992,Micro,30,1,Tech,US
993,Micro,31,2,Tech,US
994,Micro,36,2,Tech,US
995,Micro,14,1,Tech,US
996,Micro,29,2,Tech,US
997,Micro,39,2,Tech,US
998,Micro,32,1,Tech,US
999,Micro,46,1,Tech,US
1000,Micro,49,1,Tech,US
1001,Micro,17,2,Tech,US
1002,Micro,31,2,Tech,US
1003,Micro,24,1,Tech,US
1004,Micro,35,2,Tech,US
1005,Micro,6,1,Tech,US
1006,Micro,30,1,Tech,US
1007,Micro,10,1,Tech,US
1008,Micro,32,2,Tech,US
1009,Micro,28,2,Tech,US
1010,Micro,15,2,Tech,US
1011,Micro,37,1,Tech,US
1012,Micro,22,2,Tech,US
1013,Micro,20,2,Tech,US
1014,Micro,36,2,Tech,US
1015,Micro,4,1,Tech,US
1016,Micro,17,2,Tech,US
1017,Micro,22,1,Tech,US
1018,Micro,10,2,Tech,US
1019,Micro,1,2,Tech,US
1020,Micro,26,2,Tech,US
1021,Micro,18,2,Tech,US
1022,Micro,14,2,Tech,US
1023,Micro,47,1,Tech,US
1024,Micro,12,2,Tech,US
1025,Micro,35,2,Tech,US
1026,Micro,12,1,Tech,US
1027,Micro,29,1,Tech,US
1028,Micro,33,2,Tech,US
1029,Micro,47,1,Tech,US
1030,Micro,32,1,Tech,US
1031,Micro,11,2,Tech,US
1032,Micro,23,2,Tech,US
1033,Micro,34,2,Tech,US
1034,Micro,34,1,Tech,US
1035,Micro,4,1,Tech,US
1036,Micro,35,1,Tech,US
1037,Micro,41,1,Tech,US
1038,Micro,15,1,Tech,US
1039,Micro,29,1,Tech,US
1040,Micro,11,2,Tech,US
1041,Micro,32,2,Tech,US
1042,Micro,47,2,Tech,US
1043,Micro,20,2,Tech,US
1044,Micro,11,1,Tech,US
1045,Micro,3,1,Tech,US
1046,Micro,44,2,Tech,US
1047,Micro,28,1,Tech,US
1048,Micro,21,1,Tech,US
1049,Micro,16,1,Tech,US
1050,Micro,20,2,Tech,US
1051,Micro,19,1,Tech,US
1052,Micro,5,1,Tech,US
1053,Micro,1,2,Tech,US
1054,Micro,38,1,Tech,US
1055,Micro,34,1,Tech,US
1056,Micro,35,2,Tech,US
1057,Micro,49,1,Tech,US
1058,Micro,24,2,Tech,US
1059,Micro,18,1,Tech,US
1060,Micro,44,2,Tech,US
1061,Micro,27,2,Tech,US
1062,Micro,46,1,Tech,US
1063,Micro,17,1,Tech,US
1064,Micro,8,1,Tech,US
1065,Micro,27,2,Tech,US
1066,Micro,7,1,Tech,US
1067,Micro,29,2,Tech,US
1068,Micro,44,1,Tech,US
1069,Micro,24,2,Tech,US
1070,Micro,3,2,Tech,US
1071,Micro,46,1,Tech,US
1072,Micro,25,2,Tech,US
1073,Micro,14,1,Tech,US
1074,Micro,17,2,Tech,US
1075,Micro,44,2,Tech,US
1076,Micro,36,1,Tech,US
1077,Micro,38,2,Tech,US
1078,Micro,22,2,Tech,US
1079,Micro,2,2,Tech,US
1080,Micro,8,1,Tech,US
1081,Micro,13,1,Tech,US
1082,Micro,8,1,Tech,US
1083,Micro,18,2,Tech,US
1084,Micro,18,2,Tech,US
1085,Micro,47,1,Tech,US
1086,Micro,38,2,Tech,US
1087,Micro,11,1,Tech,US
1088,Micro,25,1,Tech,US
1089,Micro,38,1,Tech,US
1090,Micro,8,1,Tech,US
1091,Micro,22,1,Tech,US
1092,Micro,24,1,Tech,US
1093,Micro,17,2,Tech,US
1094,Micro,46,2,Tech,US
1095,Micro,15,2,Tech,US
1096,Micro,22,2,Tech,US
1097,Micro,20,1,Tech,US
1098,Micro,10,2,Tech,US
1099,Micro,32,2,Tech,US
1100,Micro,33,2,Tech,US
1101,Micro,33,1,Tech,US
1102,Micro,41,1,Tech,US
1103,Micro,30,1,Tech,US
1104,Micro,13,2,Tech,US
1105,Micro,26,2,Tech,US
1106,Micro,39,2,Tech,US
1107,Micro,38,1,Tech,US
1108,Micro,26,2,Tech,US
1109,Micro,15,2,Tech,US
1110,Micro,42,1,Tech,US
1111,Micro,44,1,Tech,US
1112,Micro,40,1,Tech,US
1113,Micro,3,1,Tech,US
1114,Micro,6,1,Tech,US
1115,Micro,6,1,Tech,US
1116,Micro,39,1,Tech,US
1117,Micro,32,1,Tech,US
1118,Micro,12,2,Tech,US
1119,Micro,8,2,Tech,US
1120,Micro,28,2,Tech,US
1121,Micro,20,2,Tech,US
1122,Micro,47,1,Tech,US
1123,Micro,7,1,Tech,US
1124,Micro,20,2,Tech,US
1125,Micro,4,2,Tech,US
1126,Micro,22,2,Tech,US
1127,Micro,3,1,Tech,US
1128,Micro,41,2,Tech,US
1129,Micro,42,2,Tech,US
1130,Micro,11,2,Tech,US
1131,Micro,12,1,Tech,US
1132,Micro,12,1,Tech,US
1133,Micro,25,1,Tech,US
1134,Micro,19,1,Tech,US
1135,Micro,46,2,Tech,US
1136,Micro,45,2,Tech,US
1137,Micro,29,1,Tech,US
1138,Micro,32,1,Tech,US
1139,Micro,44,2,Tech,US
1140,Micro,6,2,Tech,US
1141,Micro,19,2,Tech,US
1142,Micro,37,2,Tech,US
1143,Micro,41,1,Tech,US
1144,Micro,3,2,Tech,US
1145,Micro,10,1,Tech,US
1146,Micro,35,1,Tech,US
1147,Micro,29,2,Tech,US
1148,Micro,15,1,Tech,US
1149,Micro,7,2,Tech,US
1150,Micro,49,2,Tech,US
1151,Micro,21,1,Tech,US
1152,Micro,24,2,Tech,US
1153,Micro,37,2,Tech,US
1154,Micro,28,2,Tech,US
1155,Micro,20,2,Tech,US
1156,Micro,24,2,Tech,US
1157,Micro,49,1,Tech,US
1158,Micro,32,1,Tech,US
1159,Micro,36,2,Tech,US
1160,Micro,34,2,Tech,US
1161,Micro,36,2,Tech,US
1162,Micro,15,2,Tech,US
1163,Micro,36,2,Tech,US
1164,Micro,39,2,Tech,US
1165,Micro,12,1,Tech,US
1166,Micro,45,2,Tech,US
1167,Micro,40,1,Tech,US
1168,Micro,15,1,Tech,US
1169,Micro,35,2,Tech,US
1170,Micro,8,2,Tech,US
1171,Micro,48,2,Tech,US
1172,Micro,23,2,Tech,US
1173,Micro,44,2,Tech,US
1174,Micro,14,2,Tech,US
1175,Micro,37,1,Tech,US
1176,Micro,38,1,Tech,US
1177,Micro,41,2,Tech,US
1178,Micro,47,2,Tech,US
1179,Micro,39,1,Tech,US
1180,Micro,20,2,Tech,US
1181,Micro,39,2,Tech,US
1182,Micro,17,1,Tech,US
1183,Micro,25,1,Tech,US
1184,Micro,28,2,Tech,US
1185,Micro,35,1,Tech,US
1186,Micro,5,1,Tech,US
1187,Micro,1,2,Tech,US
1188,Micro,12,2,Tech,US
1189,Micro,36,1,Tech,US
1190,Micro,23,1,Tech,US
1191,Micro,31,1,Tech,US
1192,Micro,10,1,Tech,US
1193,Micro,14,2,Tech,US
1194,Micro,10,1,Tech,US
1195,Micro,10,2,Tech,US
1196,Micro,30,1,Tech,US
1197,Micro,1,1,Tech,US
1198,Micro,20,2,Tech,US
1199,Micro,43,2,Tech,US
1200,Micro,1,1,Tech,US
1201,Micro,20,2,Tech,US
1202,Micro,43,1,Tech,US
1203,Micro,47,1,Tech,US
1204,Micro,12,1,Tech,US
1205,Micro,49,1,Tech,US
1206,Micro,44,2,Tech,US
1207,Micro,28,1,Tech,US
1208,Micro,15,2,Tech,US
1209,Micro,44,1,Tech,US
1210,Micro,20,2,Tech,US
1211,Micro,14,2,Tech,US
1212,Micro,9,1,Tech,US
1213,Micro,37,2,Tech,US
1214,Micro,26,1,Tech,US
1215,Micro,1,1,Tech,US
1216,Micro,35,2,Tech,US
1217,Micro,37,1,Tech,US
1218,Micro,5,1,Tech,US
1219,Micro,49,1,Tech,US
1220,Micro,14,2,Tech,US
1221,Micro,42,2,Tech,US
1222,Micro,24,1,Tech,US
1223,Micro,43,2,Tech,US
1224,Micro,34,1,Tech,US
1225,Micro,29,1,Tech,US
1226,Micro,39,1,Tech,US
1227,Micro,47,1,Tech,US
1228,Micro,23,2,Tech,US
1229,Micro,38,2,Tech,US
1230,Micro,23,2,Tech,US
1231,Micro,45,2,Tech,US
1232,Micro,16,2,Tech,US
1233,Micro,42,2,Tech,US
1234,Micro,8,2,Tech,US
1235,Micro,21,1,Tech,US
1236,Micro,8,1,Tech,US
1237,Micro,32,2,Tech,US
1238,Micro,5,1,Tech,US
1239,Micro,22,1,Tech,US
1240,Micro,34,1,Tech,US
1241,Micro,26,1,Tech,US
1242,Micro,10,2,Tech,US
1243,Micro,18,1,Tech,US
1244,Micro,26,2,Tech,US
1245,Micro,47,2,Tech,US
1246,Micro,49,2,Tech,US
1247,Micro,27,2,Tech,US
1248,Micro,25,2,Tech,US
1249,Micro,4,1,Tech,US
1250,Micro,1,1,Tech,US
1251,Micro,31,2,Tech,US
1252,Micro,14,1,Tech,US
1253,Micro,48,1,Tech,US
1254,Micro,41,2,Tech,US
1255,Micro,28,2,Tech,US
1256,Micro,6,1,Tech,US
1257,Micro,9,1,Tech,US
1258,Micro,41,1,Tech,US
1259,Micro,48,1,Tech,US
1260,Micro,9,1,Tech,US
1261,Micro,13,1,Tech,US
1262,Micro,41,1,Tech,US
1263,Micro,4,2,Tech,US
1264,Micro,38,2,Tech,US
1265,Micro,4,2,Tech,US
1266,Micro,19,2,Tech,US
1267,Micro,34,2,Tech,US
1268,Micro,13,1,Tech,US
1269,Micro,23,1,Tech,US
1270,Micro,45,1,Tech,US
1271,Micro,1,2,Tech,US
1272,Micro,7,1,Tech,US
1273,Micro,21,1,Tech,US
1274,Micro,1,2,Tech,US
1275,Micro,7,1,Tech,US
1276,Micro,21,1,Tech,US
1277,Micro,29,1,Tech,US
1278,Micro,33,1,Tech,US
1279,Micro,32,1,Tech,US
1280,Micro,35,2,Tech,US
1281,Micro,38,2,Tech,US
1282,Micro,11,1,Tech,US
1283,Micro,8,2,Tech,US
1284,Micro,14,2,Tech,US
1285,Micro,2,2,Tech,US
1286,Micro,9,1,Tech,US
1287,Micro,21,2,Tech,US
1288,Micro,8,2,Tech,US
1289,Micro,2,2,Tech,US
1290,Micro,28,1,Tech,US
1291,Micro,29,2,Tech,US
1292,Micro,25,2,Tech,US
1293,Micro,5,2,Tech,US
1294,Micro,48,1,Tech,US
1295,Micro,15,2,Tech,US
1296,Micro,36,1,Tech,US
1297,Micro,43,2,Tech,US
1298,Micro,23,2,Tech,US
1299,Micro,46,2,Tech,US
1300,Micro,44,1,Tech,US
1301,Micro,43,1,Tech,US
1302,Micro,21,1,Tech,US
1303,Micro,43,1,Tech,US
1304,Micro,16,1,Tech,US
1305,Micro,15,1,Tech,US
1306,Micro,36,1,Tech,US
1307,Micro,15,2,Tech,US
1308,Micro,21,1,Tech,US
1309,Micro,22,1,Tech,US
1310,Micro,34,2,Tech,US
1311,Micro,4,2,Tech,US
1312,Micro,46,1,Tech,US
1313,Micro,29,1,Tech,US
1314,Micro,28,1,Tech,US
1315,Micro,8,2,Tech,US
1316,Micro,42,2,Tech,US
1317,Micro,30,2,Tech,US
1318,Micro,2,1,Tech,US
1319,Micro,13,2,Tech,US
1320,Micro,26,1,Tech,US
1321,Micro,30,1,Tech,US
1322,Micro,7,1,Tech,US
1323,Micro,44,2,Tech,US
1324,Micro,39,1,Tech,US
1325,Micro,31,1,Tech,US
1326,Micro,49,2,Tech,US
1327,Micro,42,2,Tech,US
1328,Micro,36,2,Tech,US
1329,Micro,4,2,Tech,US
1330,Micro,7,2,Tech,US
1331,Micro,1,2,Tech,US
1332,Micro,45,2,Tech,US
1333,Micro,47,1,Tech,US
1334,Micro,13,1,Tech,US
1335,Micro,22,2,Tech,US
1336,Micro,21,2,Tech,US
1337,Micro,28,1,Tech,US
1338,Micro,26,1,Tech,US
1339,Micro,15,2,Tech,US
1340,Micro,24,2,Tech,US
1341,Micro,42,2,Tech,US
1342,Micro,24,2,Tech,US
1343,Micro,49,2,Tech,US
1344,Micro,27,1,Tech,US
1345,Micro,4,2,Tech,US
1346,Micro,24,1,Tech,US
1347,Micro,36,2,Tech,US
1348,Micro,39,2,Tech,US
1349,Micro,25,2,Tech,US
1350,Micro,19,2,Tech,US
1351,Micro,10,1,Tech,US
1352,Micro,5,1,Tech,US
1353,Micro,49,1,Tech,US
1354,Micro,44,2,Tech,US
1355,Micro,33,1,Tech,US
1356,Micro,21,1,Tech,US
1357,Micro,22,2,Tech,US
1358,Micro,37,1,Tech,US
1359,Micro,35,2,Tech,US
1360,Micro,7,2,Tech,US
1361,Micro,11,2,Tech,US
1362,Micro,9,2,Tech,US
1363,Micro,13,1,Tech,US
1364,Micro,25,2,Tech,US
1365,Micro,35,1,Tech,US
1366,Micro,21,2,Tech,US
1367,Micro,3,2,Tech,US
1368,Micro,39,1,Tech,US
1369,Micro,49,1,Tech,US
1370,Micro,39,2,Tech,US
1371,Micro,46,1,Tech,US
1372,Micro,4,2,Tech,US
1373,Micro,38,2,Tech,US
1374,Micro,32,1,Tech,US
1375,Micro,45,2,Tech,US
1376,Micro,36,2,Tech,US
1377,Micro,37,1,Tech,US
1378,Micro,36,1,Tech,US
1379,Micro,9,2,Tech,US
1380,Micro,33,1,Tech,US
1381,Micro,6,1,Tech,US
1382,Micro,39,2,Tech,US
1383,Micro,13,1,Tech,US
1384,Micro,2,2,Tech,US
1385,Micro,5,2,Tech,US
1386,Micro,27,2,Tech,US
1387,Micro,21,2,Tech,US
1388,Micro,38,2,Tech,US
1389,Micro,3,2,Tech,US
1390,Micro,44,1,Tech,US
1391,Micro,3,2,Tech,US
1392,Micro,6,2,Tech,US
1393,Micro,23,2,Tech,US
1394,Micro,2,2,Tech,US
1395,Micro,17,1,Tech,US
1396,Micro,34,1,Tech,US
1397,Micro,30,2,Tech,US
1398,Micro,8,2,Tech,US
1399,Micro,44,2,Tech,US
1400,Micro,36,1,Tech,US
1401,Micro,13,1,Tech,US
1402,Micro,31,1,Tech,US
1403,Micro,16,2,Tech,US
1404,Micro,30,1,Tech,US
1405,Micro,16,2,Tech,US
1406,Micro,17,2,Tech,US
1407,Micro,12,2,Tech,US
1408,Micro,20,1,Tech,US
1409,Micro,16,2,Tech,US
1410,Micro,45,1,Tech,US
1411,Micro,28,1,Tech,US
1412,Micro,40,2,Tech,US
1413,Micro,5,2,Tech,US
1414,Micro,40,2,Tech,US
1415,Micro,44,1,Tech,US
1416,Micro,30,1,Tech,US
1417,Micro,20,2,Tech,US
1418,Micro,22,2,Tech,US
1419,Micro,8,1,Tech,US
1420,Micro,32,1,Tech,US
1421,Micro,16,2,Tech,US
1422,Micro,38,2,Tech,US
1423,Micro,34,1,Tech,US
1424,Micro,14,2,Tech,US
1425,Micro,33,1,Tech,US
1426,Micro,45,2,Tech,US
1427,Micro,41,1,Tech,US
1428,Micro,2,1,Tech,US
1429,Micro,9,1,Tech,US
1430,Micro,11,1,Tech,US
1431,Micro,23,2,Tech,US
1432,Micro,4,2,Tech,US
1433,Micro,6,1,Tech,US
1434,Micro,22,1,Tech,US
1435,Micro,15,2,Tech,US
1436,Micro,37,2,Tech,US
1437,Micro,42,2,Tech,US
1438,Micro,47,1,Tech,US
1439,Micro,42,2,Tech,US
1440,Micro,18,1,Tech,US
1441,Micro,35,2,Tech,US
1442,Micro,24,2,Tech,US
1443,Micro,30,2,Tech,US
1444,Micro,6,1,Tech,US
1445,Micro,16,1,Tech,US
1446,Micro,14,1,Tech,US
1447,Micro,15,1,Tech,US
1448,Micro,35,2,Tech,US
1449,Micro,27,2,Tech,US
1450,Micro,35,2,Tech,US
1451,Micro,14,2,Tech,US
1452,Micro,18,2,Tech,US
1453,Micro,10,1,Tech,US
1454,Micro,2,1,Tech,US
1455,Micro,33,2,Tech,US
1456,Micro,31,2,Tech,US
1457,Micro,1,2,Tech,US
1458,Micro,16,2,Tech,US
1459,Micro,46,1,Tech,US
1460,Micro,3,1,Tech,US
1461,Micro,41,2,Tech,US
1462,Micro,25,1,Tech,US
1463,Micro,34,2,Tech,US
1464,Micro,21,2,Tech,US
1465,Micro,4,1,Tech,US
1466,Micro,15,2,Tech,US
1467,Micro,45,2,Tech,US
1468,Micro,12,2,Tech,US
1469,Micro,32,2,Tech,US
1470,Micro,13,1,Tech,US
1471,Micro,14,2,Tech,US
1472,Micro,18,1,Tech,US
1473,Micro,6,2,Tech,US
1474,Micro,29,1,Tech,US
1475,Micro,2,2,Tech,US
1476,Micro,23,1,Tech,US
1477,Micro,31,1,Tech,US
1478,Micro,5,1,Tech,US
1479,Micro,34,2,Tech,US
1480,Micro,25,2,Tech,US
1481,Micro,11,2,Tech,US
1482,Micro,31,2,Tech,US
1483,Micro,15,1,Tech,US
1484,Micro,23,1,Tech,US
1485,Micro,9,1,Tech,US
1486,Micro,21,1,Tech,US
1487,Micro,28,2,Tech,US
1488,Micro,46,1,Tech,US
1489,Micro,7,2,Tech,US
1490,Micro,16,2,Tech,US
1491,Micro,33,2,Tech,US
1492,Micro,4,1,Tech,US
1493,Micro,40,1,Tech,US
1494,Micro,37,1,Tech,US
1495,Micro,29,2,Tech,US
1496,Micro,36,2,Tech,US
1497,Micro,38,1,Tech,US
1498,Micro,37,2,Tech,US
1499,Micro,35,1,Tech,US
1500,Micro,27,2,Tech,US
1501,Micro,22,2,Tech,US
1502,Micro,7,1,Tech,US
1503,Micro,22,1,Tech,US
1504,Micro,2,2,Tech,US
1505,Micro,27,1,Tech,US
1506,Micro,38,1,Tech,US
1507,Micro,21,2,Tech,US
1508,Micro,23,2,Tech,US
1509,Micro,39,1,Tech,US
1510,Micro,1,1,Tech,US
1511,Micro,21,2,Tech,US
1512,Micro,45,1,Tech,US
1513,Micro,18,1,Tech,US
1514,Micro,45,2,Tech,US
1515,Micro,36,1,Tech,US
1516,Micro,35,1,Tech,US
1517,Micro,11,1,Tech,US
1518,Micro,21,2,Tech,US
1519,Micro,26,2,Tech,US
1520,Micro,4,2,Tech,US
1521,Micro,48,2,Tech,US
1522,Micro,18,2,Tech,US
1523,Micro,35,1,Tech,US
1524,Micro,29,2,Tech,US
1525,Micro,29,2,Tech,US
1526,Micro,42,1,Tech,US
1527,Micro,42,1,Tech,US
1528,Micro,49,1,Tech,US
1529,Micro,17,2,Tech,US
1530,Micro,9,1,Tech,US
1531,Micro,1,2,Tech,US
1532,Micro,48,1,Tech,US
1533,Micro,33,2,Tech,US
1534,Micro,40,1,Tech,US
1535,Micro,28,1,Tech,US
1536,Micro,34,2,Tech,US
1537,Micro,22,2,Tech,US
1538,Micro,49,1,Tech,US
1539,Micro,17,2,Tech,US
1540,Micro,23,2,Tech,US
1541,Micro,45,1,Tech,US
1542,Micro,5,2,Tech,US
1543,Micro,44,1,Tech,US
1544,Micro,23,1,Tech,US
1545,Micro,8,1,Tech,US
1546,Micro,8,1,Tech,US
1547,Micro,23,1,Tech,US
1548,Micro,1,1,Tech,US
1549,Micro,24,1,Tech,US
1550,Micro,24,1,Tech,US
1551,Micro,5,2,Tech,US
1552,Micro,21,2,Tech,US
1553,Micro,31,2,Tech,US
1554,Micro,36,1,Tech,US
1555,Micro,15,1,Tech,US
1556,Micro,7,1,Tech,US
1557,Micro,28,1,Tech,US
1558,Micro,43,2,Tech,US
1559,Micro,5,1,Tech,US
1560,Micro,30,2,Tech,US
1561,Micro,32,2,Tech,US
1562,Micro,10,2,Tech,US
1563,Micro,47,2,Tech,US
1564,Micro,48,2,Tech,US
1565,Micro,17,1,Tech,US
1566,Micro,8,2,Tech,US
1567,Micro,40,1,Tech,US
1568,Micro,9,2,Tech,US
1569,Micro,15,2,Tech,US
1570,Micro,3,1,Tech,US
1571,Micro,36,2,Tech,US
1572,Micro,4,2,Tech,US
1573,Micro,41,1,Tech,US
1574,Micro,25,2,Tech,US
1575,Micro,10,1,Tech,US
1576,Micro,36,2,Tech,US
1577,Micro,27,2,Tech,US
1578,Micro,2,2,Tech,US
1579,Micro,13,1,Tech,US
1580,Micro,32,1,Tech,US
1581,Micro,16,2,Tech,US
1582,Micro,32,2,Tech,US
1583,Micro,34,1,Tech,US
1584,Micro,10,1,Tech,US
1585,Micro,17,2,Tech,US
1586,Micro,18,1,Tech,US
1587,Micro,9,1,Tech,US
1588,Micro,40,1,Tech,US
1589,Micro,14,2,Tech,US
1590,Micro,25,2,Tech,US
1591,Micro,22,2,Tech,US
1592,Micro,30,2,Tech,US
1593,Micro,21,2,Tech,US
1594,Micro,32,1,Tech,US
1595,Micro,46,1,Tech,US
1596,Micro,21,1,Tech,US
1597,Micro,32,2,Tech,US
1598,Micro,39,1,Tech,US
1599,Micro,12,1,Tech,US
1600,Micro,47,2,Tech,US
1601,Micro,21,1,Tech,US
1602,Micro,21,2,Tech,US
1603,Micro,8,2,Tech,US
1604,Micro,40,2,Tech,US
1605,Micro,7,1,Tech,US
1606,Micro,44,2,Tech,US
1607,Micro,11,2,Tech,US
1608,Micro,22,2,Tech,US
1609,Micro,43,1,Tech,US
1610,Micro,22,2,Tech,US
1611,Micro,29,1,Tech,US
1612,Micro,18,2,Tech,US
1613,Micro,29,1,Tech,US
1614,Micro,15,2,Tech,US
1615,Micro,27,2,Tech,US
1616,Micro,31,1,Tech,US
1617,Micro,23,2,Tech,US
1618,Micro,44,1,Tech,US
1619,Micro,22,1,Tech,US
1620,Micro,37,1,Tech,US
1621,Micro,33,2,Tech,US
1622,Micro,3,1,Tech,US
1623,Micro,19,1,Tech,US
1624,Micro,29,2,Tech,US
1625,Micro,39,2,Tech,US
1626,Micro,47,1,Tech,US
1627,Micro,37,1,Tech,US
1628,Micro,8,2,Tech,US
1629,Micro,16,2,Tech,US
1630,Micro,1,2,Tech,US
1631,Micro,5,1,Tech,US
1632,Micro,1,2,Tech,US
1633,Micro,40,1,Tech,US
1634,Micro,32,2,Tech,US
1635,Micro,42,2,Tech,US
1636,Micro,43,1,Tech,US
1637,Micro,10,1,Tech,US
1638,Micro,46,1,Tech,US
1639,Micro,27,1,Tech,US
1640,Micro,2,1,Tech,US
1641,Micro,48,1,Tech,US
1642,Micro,9,2,Tech,US
1643,Micro,36,2,Tech,US
1644,Micro,42,2,Tech,US
1645,Micro,12,1,Tech,US
1646,Micro,14,2,Tech,US
1647,Micro,34,1,Tech,US
1648,Micro,20,1,Tech,US
1649,Micro,16,1,Tech,US
1650,Micro,31,1,Tech,US
1651,Micro,6,2,Tech,US
1652,Micro,19,1,Tech,US
1653,Micro,4,1,Tech,US
1654,Micro,4,2,Tech,US
1655,Micro,10,2,Tech,US
1656,Micro,35,2,Tech,US
1657,Micro,37,2,Tech,US
1658,Micro,21,2,Tech,US
1659,Micro,40,1,Tech,US
1660,Micro,21,2,Tech,US
1661,Micro,38,2,Tech,US
1662,Micro,4,2,Tech,US
1663,Micro,45,2,Tech,US
1664,Micro,17,1,Tech,US
1665,Micro,7,2,Tech,US
1666,Micro,29,2,Tech,US
1667,Micro,3,2,Tech,US
1668,Micro,37,2,Tech,US
1669,Micro,4,2,Tech,US
1670,Micro,24,2,Tech,US
1671,Micro,30,2,Tech,US
1672,Micro,19,1,Tech,US
1673,Micro,19,1,Tech,US
1674,Micro,46,1,Tech,US
1675,Micro,22,2,Tech,US
1676,Micro,45,2,Tech,US
1677,Micro,30,2,Tech,US
1678,Micro,38,1,Tech,US
1679,Micro,31,2,Tech,US
1680,Micro,19,2,Tech,US
1681,Micro,45,2,Tech,US
1682,Micro,30,1,Tech,US
1683,Micro,49,1,Tech,US
1684,Micro,33,2,Tech,US
1685,Micro,49,1,Tech,US
1686,Micro,28,1,Tech,US
1687,Micro,47,1,Tech,US
1688,Micro,45,1,Tech,US
1689,Micro,17,2,Tech,US
1690,Micro,4,2,Tech,US
1691,Micro,48,1,Tech,US
1692,Micro,27,1,Tech,US
1693,Micro,6,1,Tech,US
1694,Micro,14,2,Tech,US
1695,Micro,11,1,Tech,US
1696,Micro,9,2,Tech,US
1697,Micro,16,1,Tech,US
1698,Micro,10,2,Tech,US
1699,Micro,3,1,Tech,US
1700,Micro,43,1,Tech,US
